OBJECTID,Parcel Number,APN  JF,Address,City,Zip Code,Legal Line,Case No 1,Case No 2,Case No 3,Case No 4,Amount 1,Amount 2,Amount 3,Amount 4,Sale Location
724,31-220-16-03-00-0-00-000,JA31220160300000000,3711 ELMWOOD AVE,KANSAS CITY,64128,"HIGH OAKS, LOTS 4 & 5",K2015-02601,,,,216.41,,,,Kansas City
729,31-220-16-43-00-0-00-000,JA31220164300000000,4805 E 37TH ST,KANSAS CITY,64128,"HIGH OAKS, LOT 13",K2015-02602,,,,410.1,,,,Kansas City
693,31-230-08-12-00-0-00-000,JA31230081200000000,4021 JACKSON AVE,KANSAS CITY,64130,"TOWERS HILLSIDES, LOT 24",K2015-02617,,,,1491.38,,,,Kansas City
696,31-230-11-17-00-0-00-000,JA31230111700000000,4008 LAWN AVE,KANSAS CITY,64130,"VINEYARD WOODS, LOT 4 BLK 13",K2014-02506,,,,1197.98,,,,Kansas City
708,31-230-06-03-00-0-00-000,JA31230060300000000,4315 E 39TH ST,KANSAS CITY,64130,"GREENCREST, LOT 12",K2015-02612,,,,1504.62,,,,Kansas City
801,31-230-12-01-00-0-00-000,JA31230120100000000,4715 E 40TH ST,KANSAS CITY,64130,"VINEYARD WOODS, LOT 4 BLK 12",K2014-15413,K2015-02621,,,3294.48,3294.48,,,Kansas City
54,31-230-21-06-00-0-00-000,JA31230210600000000,4217 CYPRESS AVE,KANSAS CITY,64130,"TOWER'S HILLSIDE, LOT 124",K2015-02630,,,,2484.02,,,,Kansas City
663,31-230-20-24-00-0-00-000,JA31230202400000000,4233 SPRUCE AVE,KANSAS CITY,64130,TOWERS HILLSIDE LOT 92,K2015-02629,,,,893.93,,,,Kansas City
668,31-230-19-23-00-0-00-000,JA31230192300000000,4231 JACKSON AVE,KANSAS CITY,64130,TOWERS HILLSIDES---LOT 48 (EX N 22.4') & N 16.8' LOT 49,K2015-02624,,,,1866.7,,,,Kansas City
707,31-240-07-02-00-0-00-000,JA31240070200000000,5507 E 39TH ST,KANSAS CITY,64130,"VINEYARD ESTATES, LOT 2 BLK 1",K2015-02632,,,,1250.75,,,,Kansas City
927,31-310-01-24-00-0-00-000,JA31310012400000000,3516 JACKSON AVE,KANSAS CITY,64128,"CARSON AND MORTON PARK, LOT 8",K2015-02642,,,,2693.15,,,,Kansas City
736,31-310-13-21-00-0-00-000,JA31310132100000000,3810 E 37TH ST,KANSAS CITY,64128,"BENDEMERE, LOT 5",K2014-02543,,,,890.24,,,,Kansas City
737,31-310-11-20-00-0-00-000,JA31310112000000000,3638 MONROE AVE,KANSAS CITY,64128,"OAKLAND PARK, LOT 17 BLK 2",K2015-02652,,,,1753.43,,,,Kansas City
751,31-310-05-11-00-0-00-000,JA31310051100000000,3525 MONROE AVE,KANSAS CITY,64128,"BOWERS FIRST SUB, N 40 FT OF LOT 16",K2014-02526,,,,1620.13,,,,Kansas City
912,31-310-08-32-00-0-00-000,JA31310083200000000,3518 BALES AVE,KANSAS CITY,64128,"MARYLAND, LOT 4 BLK 11",K2014-02529,,,,2446.06,,,,Kansas City
728,31-310-22-13-00-0-00-000,JA31310221300000000,3735 BALES AVE,KANSAS CITY,64128,"OAKLAND PARK, LOT 1 BLK 7",K2015-02665,,,,2154.87,,,,Kansas City
906,31-310-28-18-00-0-00-000,JA31310281800000000,3832 MERSINGTON AVE,KANSAS CITY,64128,"BEVERLY HEIGHTS, LOT 40",K2014-15415,K2015-02669,,,2188.93,2188.93,,,Kansas City
743,31-320-02-06-00-0-00-000,JA31320020600000000,3515 BENTON BLVD,KANSAS CITY,64128,"ONTARIO, N 15' OF LOT 28 BLK 2 S 20'   OF LOT 29 BLK 2",K2015-02674,,,,2421.23,,,,Kansas City
755,31-320-02-05-00-0-00-000,JA31320020500000000,3509 BENTON BLVD,KANSAS CITY,64128,"ONTARIO, N 20' OF LOT 29 BLK 2 S 15'   OF LOT 30 BLK 2",K2015-02673,,,,2622.34,,,,Kansas City
758,31-320-01-05-00-0-00-000,JA31320010500000000,3507 COLLEGE AVE,KANSAS CITY,64128,"ONTARIO, N 19' OF W 100' OF LOT 32 BLK 1 S 13' OF W 100' OF LOT 33, BLK 1",K2015-02671,,,,1408.43,,,,Kansas City
740,31-320-10-14-00-0-00-000,JA31320101400000000,3633 COLLEGE AVE,KANSAS CITY,64128,"ONTARIO, N 2 FT OF LOT 22 BLK 4 S 31   FT OF LOT 23 BLK 4",K2015-02687,,,,3376.93,,,,Kansas City
742,31-320-13-30-00-0-00-000,JA31320133000000000,3634 BELLEFONTAINE AVE,KANSAS CITY,64128,"GOSNELL ADDITION, LOT 13",K2015-02693,,,,2309.17,,,,Kansas City
750,31-320-09-14-00-0-00-000,JA31320091400000000,2708 E 36TH ST,KANSAS CITY,64128,"SOUTH LAND, LOT 43",K2015-02686,,,,1883.85,,,,Kansas City
757,31-320-08-19-00-0-00-000,JA31320081900000000,3504 MONTGALL AVE,KANSAS CITY,64128,"EMERSON RESURVEY OF BLK 1 & 2 SHELDON PLACE, S 35.75' OF N 107.25' OF LOTS 1 & 2 BLK 1",K2015-02685,,,,1563.66,,,,Kansas City
725,31-320-23-20-00-0-00-000,JA31320232000000000,3745 BELLEFONTAINE AVE,KANSAS CITY,64128,MARYLAND S 37.25' OF LOT 18 BLK 3,K2015-02709,,,,1262.26,,,,Kansas City
726,31-320-21-20-00-0-00-000,JA31320212000000000,3746 AGNES AVE,KANSAS CITY,64128,"HASSON PARK, S 25' OF LOT 12",K2014-02595,,,,1607.51,,,,Kansas City
727,31-320-21-21-00-0-00-000,JA31320212100000000,3744 AGNES AVE,KANSAS CITY,64128,"HASSON PARK, N 26.38' OF LOT 12",K2015-02704,,,,1620.49,,,,Kansas City
731,31-320-23-06-00-0-00-000,JA31320230600000000,3709 BELLEFONTAINE AVE,KANSAS CITY,64128,"MARYLAND, N 20 FT OF LOT 31 & S 15 FT OF LOT 32 BLK 3",K2015-02707,,,,2708.41,,,,Kansas City
735,31-320-22-03-00-0-00-000,JA31320220300000000,3009 E 37TH ST,KANSAS CITY,64128,"MARYLAND, E 30' OF N 31' OF LOT 32 & E 30' OF LOTS 33 & 34 BLK 4",K2015-02706,,,,286.98,,,,Kansas City
738,31-320-16-12-00-0-00-000,JA31320161200000000,3631 MONTGALL AVE,KANSAS CITY,64128,"SOUTH LAND, LOT 79",K2015-02698,,,,2014.33,,,,Kansas City
741,31-320-15-16-00-0-00-000,JA31320151600000000,3624 SOUTH BENTON AVE,KANSAS CITY,64128,"SOUTHLAND, LOT 52",K2015-02696,,,,1718.32,,,,Kansas City
748,31-320-17-07-00-0-00-000,JA31320170700000000,3617 PROSPECT AVE,KANSAS CITY,64128,"SHELDON PLACE, N 32.5 FT OF S 33 FT OF LOT 3 BLK 8",K2015-02699,,,,658.57,,,,Kansas City
714,31-320-29-16-00-0-00-000,JA31320291600000000,3831 AGNES AVE,KANSAS CITY,64128,"MARYLAND, N 24.5 FT OF LOT 23 & S 7.5   FT OF LOT 24 BLK 5",K2014-02612,,,,366.45,,,,Kansas City
716,31-320-33-25-00-0-00-000,JA31320332500000000,3824 MONTGALL AVE,KANSAS CITY,64128,"HASSON PARK, S 14' LOT 162 & N 18' LOT 163",K2015-02728,,,,1238.59,,,,Kansas City
717,31-320-31-13-00-0-00-000,JA31320311300000000,3829 CHESTNUT AVE,KANSAS CITY,64128,"HASSON PARK, N 33 1/3' OF LOT 77",K2015-02723,,,,1246.58,,,,Kansas City
719,31-320-28-06-00-0-00-000,JA31320280600000000,3807 BELLEFONTAINE AVE,KANSAS CITY,64128,"MARYLAND, S 4' OF LOT 33 & N 28' OF LOT 32 BLK 6",K2014-02610,,,,557.66,,,,Kansas City
721,31-320-27-36-00-0-00-000,JA31320273600000000,3804 COLLEGE AVE,KANSAS CITY,64128,"MARYLAND, E 100.57 FT OF LOT 2 BLK 7",K2015-02713,,,,2429.13,,,,Kansas City
722,31-320-32-33-00-0-00-000,JA31320323300000000,3810 CHESTNUT AVE,KANSAS CITY,64128,"HASSON PARK, S 4' LOT 110 & N 30' LOT 111",K2015-02725,,,,1177.13,,,,Kansas City
723,31-320-33-01-00-0-00-000,JA31320330100000000,3800 MONTGALL AVE,KANSAS CITY,64128,"HASSON PARK, ALL -EX W 60'- OF LOT 157",K2015-02726,,,,1879.09,,,,Kansas City
734,31-320-25-01-00-0-00-000,JA31320250100000000,3700 INDIANA AVE,KANSAS CITY,64128,"MARYLAND, N 30.28' LOT 1 BLK 1",K2015-02711,,,,2426.74,,,,Kansas City
752,31-320-34-01-00-0-00-000,JA31320340100000000,3554 MONTGALL AVE,KANSAS CITY,64128,"SHELDON PLACE, E 1/2 OF BLK 7",K2015-02729,,,,320.97,,,,Kansas City
681,31-330-14-08-00-0-00-000,JA31330140800000000,4019 BELLEFONTAINE AVE,KANSAS CITY,64130,"WAUNETA PARK, LOT 102",K2015-02744,,,,1079.42,,,,Kansas City
926,31-330-07-16-00-0-00-000,JA31330071600000000,3926 CHESTNUT AVE,KANSAS CITY,64130,"CAROLYN ADD, S 10' LOT 10 & N 25' LOT 11",K2015-02737,,,,1015.99,,,,Kansas City
48,31-330-24-15-00-0-00-000,JA31330241500000000,4239 MONTGALL AVE,KANSAS CITY,64130,"OAK PARK, LOT 325",K2015-02764,,,,2802.65,,,,Kansas City
52,31-330-24-14-00-0-00-000,JA31330241400000000,4235 MONTGALL AVE,KANSAS CITY,64130,OAK PARK LOT 326,K2015-02763,,,,320.97,,,,Kansas City
664,31-330-24-13-00-0-00-000,JA31330241300000000,4233 MONTGALL AVE,KANSAS CITY,64130,"OAK PARK, LOT 327                       PTD COMMENTS:, K82-1184",K2015-02762,,,,320.97,,,,Kansas City
671,31-330-23-29-00-0-00-000,JA31330232900000000,4218 MONTGALL AVE,KANSAS CITY,64130,"OAK PARK, LOT 369",K2015-02761,,,,1757.95,,,,Kansas City
680,31-330-21-23-00-0-00-000,JA31330212300000000,4134 CHESTNUT AVE,KANSAS CITY,64130,"OAK PARK, LOT 300",K2015-02757,,,,1952.06,,,,Kansas City
689,31-330-20-34-00-0-00-000,JA31330203400000000,4104 SOUTH BENTON AVE,KANSAS CITY,64130,"OAK PARK, N 35 FT OF LOT 63",K2015-02755,,,,1531.78,,,,Kansas City
695,31-330-15-25-00-0-00-000,JA31330152500000000,4022 COLLEGE AVE,KANSAS CITY,64130,"MARYLAND, LOT 10 BLK 16",K2015-02747,,,,1211.26,,,,Kansas City
665,31-330-27-19-00-0-00-000,JA31330271900000000,4246 BELLEFONTAINE AVE,KANSAS CITY,64130,"SOUTH WANUNETA PARK, LOT 31",K2015-02767,,,,2046.08,,,,Kansas City
704,31-340-02-15-00-0-00-000,JA31340021500000000,3935 MYRTLE AVE,KANSAS CITY,64130,"JACKSON HEIGHTS RES, LOT 25",K2015-02772,,,,694.58,,,,Kansas City
694,31-340-09-33-00-0-00-000,JA31340093300000000,4041 INDIANA AVE,KANSAS CITY,64130,"MONTGALL E ADD, LOTS 16-18 BLK 2",K2015-02784,,,,3250.42,,,,Kansas City
672,31-340-22-03-00-0-00-000,JA31340220300000000,4205 MONROE AVE,KANSAS CITY,64130,"SUNNY HOMES ADD, LOT 45",K2015-02792,,,,1172.77,,,,Kansas City
675,31-340-20-12-00-0-00-000,JA31340201200000000,4135 MONROE AVE,KANSAS CITY,64130,"SUNNY HOMES ADD, LOT 51",K2015-02791,,,,1551.17,,,,Kansas City
676,31-340-20-11-00-0-00-000,JA31340201100000000,4133 MONROE AVE,KANSAS CITY,64130,"SUNNY HOMES ADD, LOT 52",K2015-02790,,,,1378.79,,,,Kansas City
900,31-410-06-24-00-0-00-000,JA31410062400000000,4326 MONROE AVE,KANSAS CITY,64130,"BENTON VIEW, LOT 175",K2015-02795,,,,2285.3,,,,Kansas City
901,31-410-05-03-00-0-00-000,JA31410050300000000,4303 MONROE AVE,KANSAS CITY,64130,"BENTON VIEW, LOT 184",K2015-02794,,,,1373.47,,,,Kansas City
623,31-410-17-26-00-0-00-000,JA31410172600000000,4701 NORTON AVE,KANSAS CITY,64130,"VINEYARD GARDENS, LOT 19 BLK 4",K2015-02811,,,,2153.24,,,,Kansas City
629,31-410-24-19-00-0-00-000,JA31410241900000000,3428 E 46TH ST,KANSAS CITY,64130,"TIMMON'S PLACE, W 25 FT OF LOT 54 & E 1/2 O   F LOT55",K2015-02822,,,,3423.44,,,,Kansas City
633,31-410-24-15-00-0-00-000,JA31410241500000000,3408 E 46TH ST,KANSAS CITY,64130,"TIMMON'S PLACE, LOT 59 (EXC E 10') & A LL     LOT 60",K2015-02821,,,,2856.3,,,,Kansas City
635,31-410-18-15-00-0-00-000,JA31410181500000000,4001 E 45TH ST,KANSAS CITY,64130,"COTTONS ADDITION, LOT 1",K2015-02812,,,,1463.77,,,,Kansas City
636,31-410-22-03-00-0-00-000,JA31410220300000000,4505 ASKEW AVE,KANSAS CITY,64130,"BENTON RIDGE, LOT 28 BLK 2",K2015-02819,,,,2695.23,,,,Kansas City
641,31-410-16-17-00-0-00-000,JA31410161700000000,4436 JACKSON AVE,KANSAS CITY,64130,"BENTON VIEW, LOT 455",K2015-02809,,,,384.47,,,,Kansas City
621,31-410-31-19-00-0-00-000,JA31410311900000000,4650 CLEVELAND AVE,KANSAS CITY,64130,"BENTON RIDGE, S 20' LOT 4 & ALL LOT 5 & N 15' LOT 6 BLK 4",K2012-02858,,,,1623.32,,,,Kansas City
800,31-410-31-14-00-0-00-000,JA31410311400000000,3620 E 47TH ST,KANSAS CITY,64130,"BENTON RIDGE, LOT 13 BLK 4",K2015-02826,,,,320.97,,,,Kansas City
645,31-420-02-01-00-0-00-000,JA31420020100000000,4300 COLLEGE AVE,KANSAS CITY,64130,"BENTON HEIGHTS (K C), LOT 30 BLK 2",K2015-02831,,,,3525.73,,,,Kansas City
655,31-420-01-16-00-0-00-000,JA31420011600000000,4338 INDIANA AVE,KANSAS CITY,64130,"BENTON HEIGHTS, LOT 16 BLK 1",K2015-02829,,,,1691.21,,,,Kansas City
643,31-420-09-21-00-0-00-000,JA31420092100000000,4420 MONTGALL AVE,KANSAS CITY,64130,"SHARON PLACE, S 35' OF N 73' OF E 1/2 OF LOT 7",K2015-02834,,,,1259.93,,,,Kansas City
644,31-420-14-06-00-0-00-000,JA31420140600000000,4417 BELLEFONTAINE AVE,KANSAS CITY,64130,"BENTON HEIGHTS (K C), LOT 5 & 6 BLK 6",K2014-02742,,,,3001.53,,,,Kansas City
646,31-420-11-09-00-0-00-000,JA31420110900000000,4439 CHESTNUT AVE,KANSAS CITY,64130,"SHARON PLACE, S 15.43' OF N 408.93' OF W 139.06' OF LOT 11 & BEG 13.93', N OF NW COR OF LOT 36 ROSE HEIGHTS TH N 33' TH E 139.06' TH, S 33' TH W TO POB",K2015-02835,,,,2461.15,,,,Kansas City
647,31-420-14-20-00-0-00-000,JA31420142000000000,4426 BENTON BLVD,KANSAS CITY,64130,"BENTON HEIGHTS (K C), LOT 22 BLK 6",K2015-02842,,,,1720.97,,,,Kansas City
648,31-420-12-10-00-0-00-000,JA31420121000000000,4435 SOUTH BENTON AVE,KANSAS CITY,64130,"ROSE HEIGHTS RES OF, LOT 20 & S 17.54' LOT 21",K2015-02838,,,,2124.07,,,,Kansas City
649,31-420-12-04-00-0-00-000,JA31420120400000000,4409 SOUTH BENTON AVE,KANSAS CITY,64130,"SHARON PLACE, S 50' OF N 155' OF W 138.86' OF LOT 11 LY E OF S BENTON",K2015-02837,,,,1867.5,,,,Kansas City
653,31-420-12-03-00-0-00-000,JA31420120300000000,4405 SOUTH BENTON AVE,KANSAS CITY,64130,SHARON PLACE S 50' OF N 105' OF W 138.86' OF LOT 11 LY E OF SO BENTON,K2015-02836,,,,1443.84,,,,Kansas City
622,31-420-24-18-00-0-00-000,JA31420241800000000,4645 MONTGALL AVE,KANSAS CITY,64130,ONAHOME PLACE---LOT 36,K2015-02855,,,,3495.47,,,,Kansas City
628,31-420-20-18-00-0-00-000,JA31420201800000000,4543 CHESTNUT AVE,KANSAS CITY,64130,"HEATH LAWN, LOT 84",K2015-02848,,,,1388.34,,,,Kansas City
630,31-420-20-12-00-0-00-000,JA31420201200000000,4527 CHESTNUT AVE,KANSAS CITY,64130,"HEATH LAWN, LOT 78",K2015-02847,,,,1719.51,,,,Kansas City
625,31-420-25-11-00-0-00-000,JA31420251100000000,4627 CHESTNUT AVE,KANSAS CITY,64130,DOLMOR LOT 78,K2014-02755,,,,458.35,,,,Kansas City
609,31-430-13-25-00-0-00-000,JA31430132500000000,4932 SOUTH BENTON AVE,KANSAS CITY,64130,"LEBANON, LOT 45",K2015-02863,,,,2158.52,,,,Kansas City
610,31-430-12-39-00-0-00-000,JA31430123900000000,4929 MONTGALL AVE,KANSAS CITY,64130,ELLA MURRAY---LOT 1 BLK 1,K2015-02862,,,,238.95,,,,Kansas City
612,31-430-12-38-00-0-00-000,JA31430123800000000,4925 MONTGALL AVE,KANSAS CITY,64130,ELLA MURRAY---LOT 2 BLK 1,K2015-02861,,,,237.31,,,,Kansas City
597,31-430-20-14-00-0-00-000,JA31430201400000000,5043 WALROND AVE,KANSAS CITY,64130,"MC MAHON HEIGHTS, LOT 47",K2015-02871,,,,2183.11,,,,Kansas City
598,31-430-21-16-00-0-00-000,JA31430211600000000,5043 BELLEFONTAINE AVE,KANSAS CITY,64130,"MC MAHON HEIGHTS, N 3' LOT 76 & S 36' LOT 77",K2015-02872,,,,1145.3,,,,Kansas City
606,31-430-17-14-00-0-00-000,JA31430171400000000,4945 WALROND AVE,KANSAS CITY,64130,"EVANSTON HEIGHTS, LOT 52",K2015-02868,,,,2490.47,,,,Kansas City
611,31-430-18-08-00-0-00-000,JA31430180800000000,4917 COLLEGE,KANSAS CITY,64130,"EVANSTON HEIGHTS, LOT 28",K2015-02869,,,,320.97,,,,Kansas City
599,31-430-25-43-00-0-00-000,JA31430254300000000,5044 CHESTNUT AVE,KANSAS CITY,64130,ELLA MURRAY---LOT 1 BLK 2,K2015-02881,,,,229.72,,,,Kansas City
602,31-430-25-35-00-0-00-000,JA31430253500000000,5008 CHESTNUT AVE,KANSAS CITY,64130,ELLA MURRAY---LOT 9 BLK 2,K2015-02879,,,,237.31,,,,Kansas City
604,31-430-25-34-00-0-00-000,JA31430253400000000,5006 CHESTNUT AVE,KANSAS CITY,64130,ELLA MURRAY---LOT 10 BLK 2,K2015-02878,,,,237.31,,,,Kansas City
605,31-430-25-33-00-0-00-000,JA31430253300000000,5002 CHESTNUT AVE,KANSAS CITY,64130,ELLA MURRAY---LOT 11 BLK 2,K2015-02877,,,,237.31,,,,Kansas City
650,31-520-04-13-00-0-00-000,JA31520041300000000,4345 KENSINGTON AVE,KANSAS CITY,64130,"HOLLYWOOD HILLS, LOT 15 BLK 2",K2015-02888,,,,1413.84,,,,Kansas City
652,31-520-05-14-00-0-00-000,JA31520051400000000,4345 SPRUCE AVE,KANSAS CITY,64130,"HOLLYWOOD HILLS, LOT 15 BLK 3",K2015-02891,,,,391.04,,,,Kansas City
654,31-520-05-13-00-0-00-000,JA31520051300000000,4343 SPRUCE AVE,KANSAS CITY,64130,"HOLLYWOOD HILLS, LOT 16 BLK 3",K2015-02890,,,,1422.73,,,,Kansas City
931,31-520-10-19-00-0-00-000,JA31520101900000000,4432 ELMWOOD AVE,KANSAS CITY,64130,"CLARINGTON FUGITT ADD, LOT 3",K2015-02893,,,,384.47,,,,Kansas City
626,31-520-24-06-00-0-00-000,JA31520240600000000,4617 ELMWOOD AVE,KANSAS CITY,64130,"ELMWOOD TERRACE, ALL OF LOT 71, N 10 ' OF LO   T 72",K2015-02913,,,,1439.2,,,,Kansas City
627,31-520-22-03-00-0-00-000,JA31520220300000000,4509 CHELSEA AVE,KANSAS CITY,64130,"LAWNDALE TERRACE, LOT 3 BLK 2",K2015-02908,,,,1895.09,,,,Kansas City
631,31-520-17-03-00-0-00-000,JA31520170300000000,4505 SPRUCE AVE,KANSAS CITY,64130,"HOLLYWOOD HILLS, S 50' OF N 1/2 OF W 1/2 BLK 11",K2015-02898,,,,1529.2,,,,Kansas City
634,31-520-18-09-00-0-00-000,JA31520180900000000,4514 CYPRESS AVE,KANSAS CITY,64130,"HOLLYWOOD HILLS, S 50' OF N 150' OF E 139.75' OF BLK 10",K2015-02900,,,,424.23,,,,Kansas City
594,31-630-15-11-00-0-00-000,JA31630151100000000,5051 BELMEADE RD,KANSAS CITY,64129,"EASTWOOD HILLS, LOT 370",K2015-02923,,,,7243.58,,,,Kansas City
590,31-640-11-20-00-0-00-000,JA31640112000000000,5027 FAIRWAY DR,KANSAS CITY,64129,"EASTWOOD ADD, LOT 27 (EX NELY 5') BL K 1    LOT 27 BLK 1",K2013-02875,,,,10717.52,,,,Kansas City
570,31-720-08-13-00-0-00-000,JA31720081300000000,5302 BENNINGTON AVE,KANSAS CITY,64129,"SEC-36 TWP-49 RNG-33, PT OF SE 1/4 NW 1/4 DAF: BEG 481.8' N OF SE COR SD 1/4 1/4, TH W 315.5' TH N 105.6' TH E 315.5' TH S 105.6' TO POB",K2015-02926,,,,1457.17,,,,Kansas City
586,31-810-03-26-00-0-00-000,JA31810032600000000,5148 HARDESTY AVE,KANSAS CITY,64130,"BLUE RIDGE PARK, S 50' OF LOT 134",K2015-02930,,,,477.25,,,,Kansas City
593,31-820-03-27-00-0-00-000,JA31820032700000000,5108 LISTER AVE,KANSAS CITY,64130,"SHERATON ESTATES, LOT 28 BLK 8",K2015-02932,,,,5389.64,,,,Kansas City
578,31-820-13-16-00-0-00-000,JA31820131600000000,4242 E 53RD TER,KANSAS CITY,64130,"SWOPE PARK ACRES, LOT 19",K2015-02934,,,,1614.69,,,,Kansas City
571,31-820-19-25-00-0-00-000,JA31820192500000000,5426 KENSINGTON AVE,KANSAS CITY,64130,"RES SWOPE PARK ACRES, LOT 116",K2012-02961,,,,3203.17,,,,Kansas City
573,31-820-17-15-00-0-00-000,JA31820171500000000,4436 E 54TH TER,KANSAS CITY,64130,"SWOPE PARK ACRES, E 1/2 OF LOT 72",K2015-02936,,,,224.3,,,,Kansas City
316,31-830-08-04-00-0-00-000,JA31830080400000000,5710 BRIGHTON AVE,KANSAS CITY,64130,"RAWLINGS ADD, PT OF LOT 4 DAF: BEG AT A PT ON TH E LI LOT 4 269.41', N OF SE COR THOF TH N 19 DEG W 8.59' TO TRU POB TH, CONT N 19 DEG W 217.76' TO NE COR LOT 4 TH ALG NLY LI, OF SD LOT S 70 DEG W 275' TO NW COR THOF TH S 19 DEG, E ALG WLY LI OF SD LOT 119.84' TH S 89 DEG E, 291.91' TO A PT ON ELY LI OF SD LOT SD PT BEING TRU, POB",K2015-02942,,,,53671.28,,,,Kansas City
562,31-840-01-01-00-0-00-000,JA31840010100000000,5504 TOPPING AVE,KANSAS CITY,64130,"BLUE RIDGE PARK (2 SCHOOL DIST, LOT 254",K2014-02848,,,,1335.64,,,,Kansas City
325,31-840-05-17-00-0-00-000,JA31840051700000000,5606 HARDESTY AVE,KANSAS CITY,64130,"BLUE RIDGE PARK (2 SCHOOL D, IST) N 62 FT-MEAS ON W LI-    OF S 106 FT OF E 150 FT OF, LOT 178",K2015-02951,,,,3064.62,,,,Kansas City
903,31-910-08-64-00-0-00-000,JA31910086400000000,5406 SWOPE PKWY,KANSAS CITY,64130,"DAVIS PARK, PT LOTS 4 & 5 BEG ON W LI LOT 4 AT PT 363.52' N OF N LI, 55TH ST TH N 82 DEG E 164.17' TO WLY LI SWOPE PKY 405.70', N OF N LI 55TH TH NLY ALG SD WLY LI 58.75' TH S 85 DEG W, 157.40' TO W LI LOT 5 AT PT 65.50' N TO POB TH S 65.50' TO, POB",K2015-02954,,,,2305.7,,,,Kansas City
943,31-910-13-15-00-0-00-000,JA31910131500000000,4120 E 53RD ST,KANSAS CITY,64130,"CORBIN'S THIRD RESURVEY, LOT 5",K2015-02957,,,,1013.11,,,,Kansas City
317,31-910-18-20-00-0-00-000,JA31910182000000000,5424 JACKSON AVE,KANSAS CITY,64130,"HARTLEY, LOT 8",K2014-02860,,,,1142.19,,,,Kansas City
575,31-910-19-08-00-0-00-000,JA31910190800000000,5323 MYRTLE AVE,KANSAS CITY,64130,"MOUNT CLEVELAND, N 50 FT OF S 379.42 FT OF W 133.4 FT OF LOT 12",K2014-02861,,,,2102.47,,,,Kansas City
595,31-920-02-21-00-0-00-000,JA31920022100000000,5128 COLLEGE AVE,KANSAS CITY,64130,"GRACELAND HEIGHTS RES BLKS, 6 7 8 LOTS 48 & 49",K2013-15316,K2015-15500,,,4928.01,4928.01,,,Kansas City
592,31-920-05-22-00-0-00-000,JA31920052200000000,5134 AGNES AVE,KANSAS CITY,64130,"GRACELAND HEIGHTS, N 1/2 OF LOT 10 BLK 4",K2015-02963,,,,3042.7,,,,Kansas City
945,31-920-12-04-00-0-00-000,JA31920120400000000,2907 E 52ND ST,KANSAS CITY,64130,"CORDER HEIGHTS NO 2, E 70' OF LOTS 1, 2, 3 & 4",K2015-02966,,,,1740.26,,,,Kansas City
946,31-920-13-21-00-0-00-000,JA31920132100000000,5220 BELLEFONTAINE AVE,KANSAS CITY,64130,"CORDER HEIGHTS NO 2, LOTS 39 & 40",K2015-02967,,,,2167.63,,,,Kansas City
581,31-920-20-20-00-0-00-000,JA31920202000000000,5318 AGNES AVE,KANSAS CITY,64130,"MOZIER PLACE, LOT 23 BLK 1",K2015-02974,,,,3621.8,,,,Kansas City
583,31-920-16-19-00-0-00-000,JA31920161900000000,5218 INDIANA AVE,KANSAS CITY,64130,BERRY'S SUB LOT 1,K2015-02969,,,,205.05,,,,Kansas City
588,31-920-16-20-00-0-00-000,JA31920162000000000,5216 INDIANA AVE,KANSAS CITY,64130,"GRACELAND ANNEX, LOT 8",K2015-02970,,,,310.52,,,,Kansas City
551,31-930-04-09-00-0-00-000,JA31930040900000000,5539 JAUDON AVE,KANSAS CITY,64130,"PROSPECT VISTA, LOT 104",K2015-02982,,,,1261.28,,,,Kansas City
567,31-930-02-04-00-0-00-000,JA31930020400000000,5514 COLLEGE AVE,KANSAS CITY,64130,"HIGHACRES, N 1/2 OF LOT 22",K2014-02887,,,,1244.33,,,,Kansas City
303,31-930-07-25-00-0-00-000,JA31930072500000000,5504 SOUTH BENTON AVE,KANSAS CITY,64130,"PROSPECT VISTA, S 25.6 FT OF LOT 234 N 30.0   8 FT OF LOT 235",K2015-02984,,,,1791.48,,,,Kansas City
558,31-930-14-15-00-0-00-000,JA31930141500000000,5604 JAUDON AVE,KANSAS CITY,64130,PROSPECT VISTA LOTS 133 & 134,K2015-02988,,,,1832.45,,,,Kansas City
563,31-930-09-10-00-0-00-000,JA31930091000000000,5537 PROSPECT AVE,KANSAS CITY,64130,"PROSPECT VISTA, LOT 395",K2014-02894,,,,604.91,,,,Kansas City
565,31-930-05-16-00-0-00-000,JA31930051600000000,5516 JAUDON AVE,KANSAS CITY,64130,"PROSPECT VISTA, LOT 124",K2013-02952,,,,345.4,,,,Kansas City
913,31-930-28-09-00-0-00-000,JA31930280900000000,5823 CHESTNUT AVE,KANSAS CITY,64130,"BREWSTERS GROVE, S 19' OF 72 & ALL OF L OT     73",K2015-02992,,,,2018.18,,,,Kansas City
914,31-930-28-01-00-0-00-000,JA31930280100000000,2817 E 58TH ST,KANSAS CITY,64130,"BREWSTER'S GROVE, E 40 FT OF LOTS 87-88-89-90",K2015-02991,,,,2183.27,,,,Kansas City
561,31-940-02-12-00-0-00-000,JA31940021200000000,4018 E 56TH ST,KANSAS CITY,64130,"LINDSAY HEIGHTS, ALL OF LOT 9 W 16 FT OF LOT   8",K2014-02905,,,,1792.49,,,,Kansas City
